0|000581|20161231|1.6600|20170418|20150714||20150708|||
0|000582|20161231|0.4730|20170331|20170208|20170421|20160229|||20170421
0|000584|20161231|-0.6670|20170330|20170330|20170330|20161010|||20160509
0|000585|20170331|-0.0178|20170425|20170213|20170213|20170119|20170125|23.69|20160512
0|000586|20161231|0.0200|20170410|20160118|20170320|20170116|20170322|-0.25|20170320
0|000587|20160930|0.6600|20161028|20150810||20160201|20170117|1.00|
0|000589|20170331|0.1486|20170425|20160426||20150708|||
0|000590|20161231|0.2471|20170331|20160405||20150727|20170307|0.10|20160328
0|000591|20170331|0.0548|20170422|20160328|20170224|20151119|||
0|000592|20160930|0.0110|20161029|20160803||20160728|20160712|-7260.00|20160801
0|000593|20160930|0.0150|20161029|20160921||20150708|20170216|-0.16|
0|000595|20161231|-0.1100|20170328|20170308|20170406|20170228|20170327|0.10|20170425
0|000596|20160930|1.1600|20161031|20160302|||||
0|000597|20161231|0.0500|20170406|20170314|20170314|20151204|20170414|-8.41|
0|000598|20161231|0.2900|20170329|20151016|||20170215|0.60|
0|000599|20160930|0.1200|20161031|20161110|20161110|20151229|20160825|-99.66|
0|000600|20170331|0.1260|20170422|20170411|20170417||20160513|-0.24|20170417
0|000601|20160930|0.4244|20161031|20160203||20150818|20161207|-0.31|
0|000603|20161231|0.2800|20170228|20160705||20160421|20160928|30.00|20160509
0|000605|20161231|0.2200|20170321|20170412|20170425|20170413|20170419|-80.00|20170417
0|000606|20170331|-0.0365|20170422|20170303||20160225|||20170228
0|000607|20161231|0.2200|20170418|20160318|20170119|20150708|20161213|-2.54|20170119
0|000608|20161231|-0.6200|20170222|20160718||20160308|20170131|583.76|
0|000609|20161231|0.4500|20170401|20160607|20161128|20160926|||
0|000610|20170331|-0.0196|20170425|20160922||20160411|||
0|000611|20160930|-0.0770|20161026|20170222|20170106|20170309|||20160621
0|000612|20170331|0.0270|20170422|20161102|20161230|20160720|20170213|593.00|
0|000613|20161231|-0.0073|20170331|20160129||20170215|20160726|-12.53|20160509
0|000615|20170331|-0.0272|20170421|20170412|20170425|20170413|||20170421
0|000616|20161231|-0.3000|20170425|20170413|20170413||20160701|1809.38|
0|000617|20160930|-0.7200|20161029|20170328|20170328|20161209|||20170110
0|000619|20170331|-0.0193|20170413|20170410|20170118|20160516|20161216|-400.00|
0|000620|20160930|0.0800|20161029|20170405||20150805|||
0|000622|20161231|0.1129|20170420|20160921||20161028|||20170417
0|000623|20161231|1.8900|20170331|20161124|20161205|20160328|20170310|0.01|20161205
0|000625|20161231|2.1900|20170418|20160712||20160302|20170109|-0.05|
0|000626|20161231|0.7500|20170415|20161024||20160407|||
0|000627|20160930|0.2140|20161027|20160217||20160218|20161128|-0.33|
0|000628|20161231|0.0940|20170318|20160624||20150708|||20170424
0|000629|20170331|0.0259|20170420|20170413|20170412|20170420|20170203|0.05|20170417
0|000630|20161231|0.0200|20170412|20161111|20161111||||
0|000631|20170331|0.0300|20170422|20170216|20170216||||
0|000632|20161231|0.0356|20170329|20170222|20170222|20150708|||
0|000633|20161231|0.0686|20170425|20170119|20161109|20161010|20161107|-0.35|20170330
0|000635|20170331|0.1670|20170422|20161229|20170224|20170104|20161226|-194.45|
0|000636|20161231|0.1600|20170321|20160304||20160315|20170214|-0.38|
0|000637|20161231|0.1200|20170328|20170209|20170210||20161114|0.40|20160512
0|000638|20160930|0.0270|20161031|20170405|20170405|20170303|20160920|4.35|20170424
0|000639|20161231|0.3000|20170406|20150922|20170329|20170329|20170301|-0.03|20170329
0|000650|20160930|0.2200|20161028|20151023||20150612|||
0|000651|20160930|1.8700|20161031|20161123|20161205|20161129|20170405|-73.08|20161205
0|000652|20161231|0.1836|20170412|20170419|20170419||||20160822
0|000655|20161231|-0.9450|20170318|20161122||20161107|||
0|000656|20170331|0.0200|20170425|20170123|20170123|20170411|20170124|16755.79|
0|000657|20160930|0.0351|20161028|20170228|20170228|20170221|||20160801
0|000659|20160930|-0.0620|20161028|20170411|20170424|20160818|||20170424
0|000661|20170331|0.8400|20170425|20151207||20160419|20160509|0.47|
0|000662|20161231|0.4604|20170412|20160405||20161102|20170119|318.67|20150423
0|000663|20160930|0.0300|20161031|20170223|20170223|20170220|20170217|1.03|
0|000665|20161231|0.4800|20170408|20160429||20160422|||
0|000666|20170331|0.3881|20170425|20161111||20170123|||
0|000667|20170331|0.0328|20170420|20160714||20160927|20160830|0.12|
0|000668|20160930|-0.2700|20161027|20160321||20150525|||20160620
0|000669|20160930|0.3587|20161028|20160419||20160118|20161118|-0.01|
0|000670|20170331|0.0062|20170420|20170330|20170330|20161108|20160912|-600.00|20161017
0|000671|20161231|0.3000|20170415|20160302||20170106|20161027|-200.16|20150119
0|000672|20160930|0.1000|20161027|20170324|20170324|20170417|20170324|-530.00|20161230
0|000673|20161231|0.2245|20170413|20160923|20170113|20170118|20160607|10.00|
0|000676|20161231|0.4552|20170412|20160920||20161117|20170328|-0.04|
0|000677|20161231|0.0052|20170224|20160704||20160523|20160512|-0.10|20160511
0|000678|20160930|0.0070|20161028|20170104|20170316||20160805|-40.00|20160509
0|000679|20160930|-0.4257|20161029|20161122|20170418|20160519|||20160511
0|000680|20160930|-0.0657|20161029|20170322|20170323||||20150119
0|000681|20160930|0.1757|20161028|20160223||20160129|||
0|000682|20161231|0.0611|20170407|20160617||20161010|20160721|0.89|
0|000683|20160930|0.0200|20161027|20160405||20150615|||
0|000685|20161231|0.6500|20170421|20151104||20150709|20161226|132.20|20150119
0|000686|20160930|0.5200|20161025|20160321||20160407|||20150119
0|000687|20161231|0.2127|20170411|20170405|20170412|20150708|20170224|-757.00|20170412
0|000688|20161231|0.2060|20170401|20161122|20161122|20160523|||20160728
0|000690|20170331|0.0100|20170422|20160216||20170103|20161125|-0.35|
0|000691|20160930|0.0005|20161028|20161110||20150512|||20170330
0|000692|20160930|-0.0865|20161027|20150714|||||
0|000693|20160930|-0.1670|20161027|20160223||20160301|||
0|000695|20161231|0.0175|20170316|20170104||20151112|20170410|0.25|20160509
0|000697|20160930|-0.0451|20161026|20160321||20161117|||
0|000698|20161231|0.4200|20170330|20160226||20150709|||
0|000700|20161231|0.2600|20170422|20160302|||20160620|-350.00|
0|000701|20160930|0.0494|20161027|20160318||20150708|20160614|4.00|
0|000702|20161231|0.0076|20170414|20160516|20170320||20160628|-326.28|20160509
0|000703|20170331|0.2800|20170418|20161111||20151106|20160930|639.28|20160309
0|000705|20161231|0.1400|20170331|20160622|||||
0|000707|20161231|-1.3532|20170328|20161107|20161107|20161220|||
0|000708|20170331|0.1450|20170422|20161207|20161207|20150513|||
0|000709|20160930|0.0879|20161027|20170411|20170420|20150630|20160728|9771.34|20150119
0|000710|20170331|-0.0264|20170421|20170417|20170411|20170420|20170330|0.05|20170411
0|000711|20170331|-0.1000|20170422|20160809|20170420|20170406|20170419|19.54|20170313
0|000712|20161231|0.4100|20170317|20161124|20170215|20160412|||20150119
0|000713|20160930|-0.2611|20161029|20160816|||||
0|000715|20170331|0.0573|20170422|20161122|20161125|20150707|20170117|-0.02|20161212
0|000716|20170331|0.0370|20170418|20161011||20170103|20161229|-1.00|
0|000717|20161231|0.0400|20170311|20170329|20161205|20160201|||20160926
0|000718|20161231|0.3530|20170331|20151130|20161228|20161221|||20160719
0|000719|20161231|0.6600|20170331|20161208|20161208|20160920|||
0|000720|20161231|-0.0773|20170325|20161027|20161027|20160322|||
0|000721|20170331|-0.0172|20170415|20170329|20170418|20150708|20161020|-0.42|
0|000722|20170331|0.0600|20170422|20170110|20170116||20170221|-0.08|20150312
0|000723|20170331|0.1350|20170421|20170112|20170119|20170220|||20170119
0|000725|20170331|0.0690|20170425|20160216|20170103|20150708|20161216|0.10|
0|000726|20161231|0.8500|20170330|20151130||20150710|||
